Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_5,MA_20,MA_50,MA_200,Daily_Return,Volatility_20,HL_Spread,Volume_Change
1968-02-21,0.143997298,0.146854422,0.143997298,0.14656873,1555200,0.0,0,0.1431116222,0.1445615864,0.14728582336,0.12268158335500001,0.02805605197860528,0.01539428833033013,0.019493407632037312,0.8409090909090908
1968-02-23,0.146568739,0.14685443,0.145711664,0.14685443,652800,0.0,0,0.1441401838,0.1447330123,0.14708582772,0.12294711266,0.0019492561612561854,0.01480584157593133,0.007781624292845761,-0.5802469135802469
1968-02-26,0.146854426,0.146854426,0.144568685,0.14571166,364800,0.0,0,0.1448830692,0.14479016345,0.14685726208,0.12320971805500001,-0.007781651530702982,0.014850607595597856,0.015686740512049675,-0.4411764705882353
1968-02-27,0.145997356,0.14685443,0.145997356,0.14685443,249600,0.0,0,0.1457116124,0.14489016365000001,0.14667440574,0.12347524735999998,0.007842680537714086,0.014938971349994107,0.005836214814902167,-0.3157894736842105
1968-02-28,0.146854462,0.147711537,0.146568771,0.147425845,441600,0.0,0,0.146683019,0.14514015295,0.1464801238,0.123749213255,0.003891030049280708,0.014364219710806968,0.007751463116931887,0.7692307692307692
1968-02-29,0.147425809,0.147425809,0.145140068,0.14571166,460800,0.0,0,0.146511605,0.14518301465,0.14631155708,0.124013910665,-0.011627438865960071,0.014194865769674905,0.015686740512049484,0.04347826086956519
1968-03-01,0.145711599,0.145711599,0.144425779,0.145140007,652800,0.0,0,0.1461687204,0.14524014795,0.14620869794000002,0.12426389284499999,-0.0039231795176858375,0.014155173352344544,0.008859170028839762,0.41666666666666674
1968-03-04,0.145140007,0.147425747,0.145140007,0.145140007,1651200,0.0,0,0.14605438980000002,0.145254427,0.14607727,0.12451806023499999,0.0,0.014096781380574004,0.015748517912087524,1.5294117647058822
1968-03-05,0.144425832,0.144425832,0.142283146,0.143425912,2016000,0.0,0,0.1453686862,0.1450972861,0.14591727356,0.12476365715,-0.011809941555259829,0.014060605260666329,0.014939322819157008,0.22093023255813948
1968-03-06,0.14342591,0.143854447,0.142283144,0.142854527,2572800,0.0,0,0.14445442260000002,0.14489729095,0.14576870481999998,0.12500779189,-0.00398383382773948,0.014057960916761954,0.010999322408592596,0.2761904761904761
1968-03-07,0.143140228,0.14571166,0.143140228,0.14571166,1152000,0.0,0,0.1444544226,0.14476873115,0.14570585172,0.125259236245,0.020000297225442276,0.014656449778775494,0.01764740035217487,-0.5522388059701493
1968-03-08,0.146313966,0.149039254,0.145740011,0.149039254,1632000,0.002734,0,0.145234272,0.1447494036,0.14571526480000002,0.12552871466,0.022836840922682677,0.015484139682311484,0.022136738553455233,0.41666666666666674
1968-03-11,0.149039239,0.150043502,0.148035186,0.150043502,940800,0.0,0,0.14621497099999997,0.1448231487,0.14579618764000002,0.12579623837,0.006738144301232207,0.015492762985502602,0.013384891536322462,-0.42352941176470593
1968-03-12,0.150043693,0.152625548,0.14975682,0.151764929,825600,0.0,0,0.14788277440000003,0.14532581404999997,0.14590582472,0.12608771488,0.011472852719739857,0.011063708496293108,0.018902443528306775,-0.12244897959183676
1968-03-13,0.151764874,0.157215874,0.151191129,0.155924737,1305600,0.0,0,0.15049681639999998,0.14602218925000002,0.14599580478,0.12639859572,0.02740954730061529,0.012276225699281775,0.03863880174445956,0.5813953488372092
1968-03-14,0.155207478,0.155207478,0.151477925,0.151908234,1267200,0.0,0,0.1517361312,0.14645344525,0.14603688014,0.12667823281,-0.025759241780859976,0.013984561290330702,0.024551355129307846,-0.02941176470588236
1968-03-15,0.151908241,0.153773122,0.149182742,0.153342813,1132800,0.0,0,0.15259684299999998,0.14703500479999998,0.1461437924,0.12696504279499998,0.009443721134958283,0.0136508889773418,0.029935410145371502,-0.10606060606060608
1968-03-18,0.153773133,0.157215813,0.153773133,0.154920623,1401600,0.0,0,0.1535722672,0.1476811743,0.14629368796,0.12725777789499998,0.010289429084622492,0.013711542302877055,0.022222218923041662,0.23728813559322037
1968-03-19,0.154920625,0.15549437,0.15319939,0.15319939,710400,0.0,0,0.1538591594,0.1482055581,0.1463891612,0.127541205585,-0.011110418785238219,0.014144000623822975,0.014980346853861508,-0.4931506849315068
1968-03-20,0.15319939,0.15549437,0.15319939,0.15319939,576000,0.0,0,0.15331409000000001,0.148737087,0.14651606039999998,0.12782463327500002,0.0,0.014128445572453536,0.014980346853861508,-0.18918918918918914
1968-03-21,0.153199384,0.155494364,0.152912301,0.153773129,768000,0.0,0,0.153687069,0.14909730695,0.14668300794,0.12811654162,0.0037450475488187696,0.012916166791810988,0.01679137972148564,0.33333333333333326
1968-03-22,0.15377323,0.155494466,0.152051784,0.155494466,979200,0.0,0,0.1541173996,0.14952930874999998,0.14686152266,0.12841705665,0.011194003862664337,0.013060743591695888,0.022140222019219658,0.2749999999999999
1968-03-25,0.155494447,0.156068192,0.154920702,0.155207574,998400,0.0,0,0.1541747898,0.15000410444999998,0.14701144472,0.12871613722,-0.0018450302919462702,0.012870238346730185,0.007393260331483573,0.019607843137254832
1968-03-26,0.155207546,0.156355036,0.153773183,0.154346928,1670400,0.0,0,0.1544042974,0.15037872935000002,0.14713843928,0.129006003845,-0.005545128873672089,0.012966060664736124,0.01672759564090576,0.6730769230769231
1968-03-27,0.154346874,0.154346874,0.153199384,0.153773129,422400,0.0,0,0.15451904519999998,0.15069609355,0.14727109956,0.12929089758,-0.003717592617068388,0.01303671476325228,0.007462227031876297,-0.7471264367816092
1968-03-28,0.153486368,0.153486368,0.15219523,0.15219523,940800,0.0,0,0.15420346540000002,0.15102027205,0.14741220402,0.129563693695,-0.010261214103278182,0.012963875696153888,0.008483432759357997,1.227272727272727
1968-03-29,0.152195126,0.154060007,0.151764817,0.15319939,2995200,0.0,0,0.1537444502,0.1514232412,0.14757624734,0.129837302485,0.00659784146980158,0.012913185814899343,0.014981717616499666,2.183673469387755
1968-04-01,0.154059987,0.159510775,0.154059987,0.15664205,3609600,0.0,0,0.15403134540000002,0.15199834335,0.14782914152,0.13011549875,0.022471760494607862,0.013616612939786936,0.034797731515898725,0.20512820512820507
1968-04-02,0.156642048,0.156642048,0.154346858,0.154633731,3033600,0.0,0,0.15408870599999996,0.15255873429999997,0.14799615464000002,0.130385757425,-0.012821071991843902,0.013679774873361692,0.01484275122353481,-0.15957446808510634
1968-04-03,0.155207594,0.157789658,0.155207594,0.155494466,1478400,0.0,0,0.1544329734,0.15319073125,0.14820324382,0.13066102117,0.005566282300981218,0.013557782907633422,0.01660550414700929,-0.5126582278481013
1968-04-04,0.155494348,0.155494348,0.153773113,0.154633731,998400,0.0,0,0.1549206736,0.15363683479999998,0.14837597124000002,0.13093338385,-0.005535470310564006,0.013202656124032947,0.011131044881792417,-0.3246753246753247
1968-04-05,0.154920595,0.156068085,0.154920595,0.155064031,1708800,0.0,0,0.15529360180000001,0.15393807365,0.14860873362,0.131209300825,0.002782704635122535,0.012355859310223642,0.007400104283371823,0.7115384615384615
1968-04-08,0.155064039,0.156068093,0.154633731,0.154633731,1670400,0.0,0,0.15489193799999998,0.1541675851,0.14881003550000002,0.131477455495,-0.002774982677962168,0.012349228014395038,0.009275867501379726,-0.022471910112359605
1968-04-10,0.155494388,0.160658514,0.155494388,0.160084769,3072000,0.0,0,0.15598214559999998,0.1545835771,0.14911464236,0.131772865355,0.03525128679718659,0.014336508998860496,0.032258696640902744,0.8390804597701149
1968-04-11,0.160084801,0.164674973,0.160084801,0.164101228,1651200,0.0,0,0.157703498,0.15499240165,0.14954814574,0.132081344015,0.025089576135753466,0.014134610547832417,0.027971588366176053,-0.4625
1968-04-15,0.164101241,0.165822477,0.158650241,0.162953541,1843200,0.0,0,0.15936746,0.15554466699999997,0.14991012804,0.13238127756999998,-0.00699377459868844,0.012699257980853662,0.04401399292084115,0.11627906976744184
1968-04-16,0.162953498,0.163527454,0.160084773,0.161232263,1113600,0.0,0,0.1606011064,0.1559391395,0.15025482648,0.13267681368,-0.010562998443832683,0.012998448775834701,0.02135230837763516,-0.39583333333333337
1968-04-17,0.161232212,0.162666574,0.161232212,0.162666574,729600,0.0,0,0.162207675,0.15632643705,0.15061106944,0.13298373025,0.008895930462751167,0.01295868540607205,0.008817804203585147,-0.3448275862068966
1968-04-18,0.162953457,0.165248647,0.162953457,0.165248647,940800,0.0,0,0.16324045059999998,0.15692889989999997,0.15098466778,0.13329934827999998,0.01587340863280229,0.012869117861010968,0.013889311904623355,0.2894736842105263
1968-04-19,0.164675008,0.164675008,0.161806071,0.162379816,1728000,0.0,0,0.16289616820000002,0.1573879212,0.1512951755,0.133606233375,-0.0173606928231006,0.013702446565573236,0.017668064114569608,0.8367346938775511
1968-04-22,0.162379782,0.164674973,0.161806037,0.164101228,1113600,0.0,0,0.1631257056,0.15790432615,0.15161154293999998,0.133923829535,0.010601145157104863,0.013807361884219079,0.017482721092129724,-0.3555555555555555
1968-04-23,0.165248776,0.172707887,0.165248776,0.16983895,1900800,0.0,0,0.164847043,0.15862155035,0.15201980584,0.1342708157,0.034964528114317384,0.015444541166090038,0.04391873006751391,0.7068965517241379
1968-04-24,0.168978266,0.168978266,0.166683075,0.167543903,614400,0.0,0,0.1658225088,0.1592383668,0.1523993119,0.134616147055,-0.013513078124894218,0.015911493601624686,0.01369904221462463,-0.6767676767676767
1968-04-25,0.167543903,0.168404521,0.166970158,0.167543903,787200,0.0,0,0.16628156,0.15989821555,0.15291595751999998,0.13495446339,0.0,0.01578513600968442,0.008561117261306692,0.28125
1968-04-26,0.167543897,0.168691388,0.166970152,0.168117642,844800,0.0,0,0.1674291252,0.1606154412,0.1534383657,0.135294245625,0.003424409899296821,0.01567634379725534,0.010238283023265262,0.07317073170731714
1968-10-28,0.167689057,0.169134776,0.165376244,0.166532651,643200,0.0,0,0.16791540980000003,0.16133231225,0.15390335643999997,0.13562189489499998,-0.009427868373266923,0.01563586193937382,0.022569339870773936,-0.23863636363636365
1968-10-29,0.166532704,0.167110907,0.164798094,0.1659545,412800,0.0,0,0.1671385198,0.16197006775,0.154388214,0.13594104219,-0.003471697571186816,0.015730873362853278,0.013936428358375318,-0.35820895522388063
1968-10-31,0.165954449,0.171158489,0.164219628,0.165376246,1603200,0.0,0,0.16670498839999998,0.16240677755,0.15485579425999998,0.13623485237,-0.003484412896305966,0.015199125957441698,0.04195802703128229,2.883720930232558
1968-11-01,0.166532812,0.168845838,0.166532812,0.167689219,1507200,0.0,0,0.1667340516,0.16305955195000002,0.15535534436,0.136540929225,0.013986125915568248,0.014926286233868291,0.0137935283722682,-0.05988023952095811
1968-11-04,0.16682188,0.16682188,0.164219752,0.164219752,681600,0.0,0,0.16595447359999999,0.16349581624999998,0.15578836316,0.136831762825,-0.020689863192695834,0.015918286624549385,0.01584540208050009,-0.5477707006369427
1968-11-06,0.164219725,0.167400056,0.164219725,0.164798141,960000,0.0,0,0.1656075716,0.16400403675000003,0.15615295138,0.137132502945,0.0035220428295374973,0.015795451665390144,0.019298342691863136,0.408450704225352
1968-11-07,0.164798155,0.165376358,0.162485129,0.163063332,662400,0.0,0,0.16502933800000003,0.16440400179999998,0.15647712942,0.137423867655,-0.010526872387474295,0.016096151753328312,0.017730712138275175,-0.31000000000000005
1968-11-08,0.163063221,0.166532652,0.161906815,0.162485018,1324800,0.0,0,0.16445109240000003,0.16479656615,0.15681259658,0.13771163925,-0.0035465606700590957,0.016110731669634178,0.028469314013923386,1.0
1968-11-12,0.16248523,0.164219842,0.160172203,0.161328822,1526400,0.0,0,0.163179013,0.1648587688,0.15710208441999998,0.137990824985,-0.007115708354108019,0.01427221806204187,0.02508937305697299,0.15217391304347827
1968-11-13,0.16132875,0.162485157,0.159883029,0.162196055,1497600,0.0,0,0.16277427360000002,0.16476351015,0.15739748862,0.13827154009999998,0.005375561472828361,0.013117398219772864,0.016043102897909455,-0.018867924528301883
1968-11-14,0.163063318,0.165376344,0.163063318,0.164798141,931200,0.0,0,0.16277427360000002,0.16485574015,0.15777921824,0.13856596786,0.016042843952030816,0.013522563832915117,0.014035510267072707,-0.3782051282051282
1968-11-15,0.164798161,0.165376364,0.16335244,0.163641542,873600,0.0,0,0.16288991560000002,0.1649762041,0.15814924894000001,0.13885811928,-0.007018276984083305,0.01339045748450573,0.012368033051167474,-0.061855670103092786
1968-11-18,0.163641436,0.166532663,0.163063233,0.165665358,1228800,0.0,0,0.16352598359999998,0.1651261433,0.15855975596,0.13915618091,0.012367373072052823,0.013522409945230709,0.020942398832711876,0.4065934065934067
1968-11-19,0.165665382,0.167978195,0.164219662,0.16711089,748800,0.0,0,0.1646823972,0.16521925545,0.15903345552,0.139464276985,0.00872561419871487,0.013199222159872938,0.022491251168610303,-0.390625
1968-11-21,0.16711089,0.168845712,0.166532687,0.16711089,1046400,0.0,0,0.16566536420000003,0.16545580915,0.15951858278,0.139771671215,0.0,0.012505556679991188,0.013841258340494723,0.39743589743589736
1968-11-22,0.167110885,0.168267503,0.165954479,0.168267503,326400,0.0,0,0.16635923660000002,0.16566412290000002,0.15996969964,0.14008063949,0.006921230567319636,0.012391319222846238,0.013746112343510704,-0.6880733944954128
1968-11-25,0.168964349,0.170415843,0.167802941,0.168383539,681600,0.003125,0,0.167307636,0.16559135235,0.16035658534,0.14038948613500002,0.0006895924520848862,0.009535307474025858,0.015517561963108521,1.0882352941176472
1968-11-26,0.168383539,0.168964349,0.163738545,0.168383539,1593600,0.0,0,0.1678512722,0.16563333415,0.16072338608,0.14070184088499998,0.0,0.009021158596279754,0.031035123926217042,1.3380281690140845
1968-11-27,0.168383469,0.171867266,0.166641677,0.171867266,825600,0.0,0,0.16880254740000003,0.1658495023,0.16112543282,0.14102950952,0.02068923732503336,0.010107168010439217,0.030404795058530824,-0.4819277108433735
1968-11-29,0.172448,0.175060688,0.172448,0.172738299,1334400,0.0,0,0.1699280292,0.16608053515,0.16146170406,0.14136995043,0.005068056415117539,0.010131805181369687,0.01512512288893155,0.6162790697674418
1968-12-02,0.173028671,0.174189866,0.173028671,0.174189866,1017600,0.0,0,0.1711125018,0.1664633959,0.16190733670000002,0.14172045461500002,0.008403272513410442,0.009910472681187433,0.006666260366719633,-0.237410071942446
1968-12-03,0.174189879,0.175641373,0.170706081,0.175641373,1036800,0.0,0,0.1725640686,0.16694773955000003,0.1623533079,0.142075410895,0.008332901524822356,0.009900349797095044,0.028098687203953823,0.018867924528301883
1968-12-05,0.179415685,0.183189781,0.179415685,0.182318673,1315200,0.0,0,0.1753510954,0.1677948609,0.1629012689,0.14245393321,0.03801666934134018,0.012501988084999837,0.020700545577139018,0.2685185185185186
1968-12-06,0.18231871,0.18289952,0.175351113,0.175351113,1248000,0.0,0,0.17604786479999998,0.16817795559999998,0.16334430336,0.142797617725,-0.03821638170874564,0.015587434273482581,0.043047385732875316,-0.051094890510948954
1968-12-09,0.175351102,0.179996308,0.174770504,0.174770504,739200,0.0,0,0.17645430580000002,0.1687054932,0.16377572563999998,0.143139101005,-0.003311122410725731,0.014694136369207406,0.029900949418787515,-0.4076923076923077
1968-12-10,0.173609225,0.173609225,0.168964234,0.169544831,998400,0.0,0,0.17552529879999998,0.1689428277,0.16409115968,0.143450949115,-0.029900199864388965,0.0164532901950108,0.027396830517351572,0.35064935064935066
1968-12-12,0.173609268,0.175931871,0.173609268,0.174189866,758400,0.0,0,0.17523499739999998,0.16949915440000002,0.16446506768,0.14378882739499999,0.027397090035732097,0.01715843321910158,0.013333743537066494,-0.24038461538461542
1968-12-13,0.174189792,0.175641285,0.17186719,0.172738299,681600,0.0,0,0.1733189226,0.17001181845,0.16481568218,0.144116642845,-0.008333245976548276,0.017293951580928894,0.02184862894823345,-0.10126582278481011
1968-12-16,0.172738487,0.17448028,0.17128678,0.172448188,1382400,0.0,0,0.1727383376,0.17056778675,0.16517770737999998,0.14444370884000002,-0.0016794827880064478,0.017165416929714714,0.018518605715938215,1.028169014084507
1968-12-17,0.172448049,0.174189841,0.168964252,0.168964252,1104000,0.0,0,0.1715770872,0.1709061966,0.16548152983999997,0.14474143095,-0.020202798535639,0.017951504170023082,0.030927186893947262,-0.20138888888888884
1968-12-19,0.168964279,0.173609271,0.168964279,0.171867266,2102400,0.0,0,0.17204157420000002,0.17125965285,0.16587497056,0.14505787737,0.01718123192117571,0.017999448223168412,0.027026624139119167,0.9043478260869566
1968-12-20,0.171867266,0.174189869,0.171867266,0.171867266,1872000,0.0,0,0.1715770542,0.17167093905000003,0.16624832808,0.14536310061,0.0,0.017877109076643555,0.013513934643028571,-0.1095890410958904
1968-12-23,0.171867189,0.173318894,0.167802796,0.167802796,1958400,0.0,0,0.1705899536,0.17177781095,0.166471543,0.14563677899,-0.02364888960297995,0.018639954821363002,0.03287250350703332,0.04615384615384621
1968-12-24,0.167222302,0.167222302,0.165480509,0.165480509,432000,0.0,0,0.1691964178,0.1716962919,0.16668847856000002,0.14589744325,-0.013839382032704628,0.01881747116503354,0.010525668615147851,-0.7794117647058824
1968-12-26,0.165480455,0.168964252,0.164899645,0.168964252,950400,0.0,0,0.1691964178,0.17178896000000002,0.16695787428,0.146179034295,0.021052285982514185,0.019415711628735274,0.024056017482325182,1.2000000000000002
1968-12-27,0.168964203,0.168964203,0.167222199,0.167802796,1660800,0.0,0,0.16838352380000002,0.17176572465,0.16722125557999998,0.14645411562,-0.006873974738751287,0.01942926264910533,0.010381257294425648,0.7474747474747474
1968-12-30,0.167802832,0.169544837,0.164899633,0.166641638,873600,0.0,0,0.16733839820000002,0.1716786296,0.16745280771999999,0.146713572105,-0.006919777427308205,0.019490306656113808,0.02787541010608653,-0.47398843930635837
1968-12-31,0.166641641,0.167222238,0.163738442,0.166061044,700800,0.0,0,0.16699004779999999,0.17156250485,0.16768135398000003,0.14697152827,-0.003484087212344944,0.019502681536937974,0.0209790081772579,-0.19780219780219777
1969-01-02,0.166061052,0.168964252,0.165770754,0.168964252,1142400,0.0,0,0.1676867964,0.17141735414999998,0.16785894364,0.14726083364499998,0.017482775791774596,0.019331639470600303,0.018900435815263555,0.6301369863013699
1969-01-03,0.171286732,0.174189933,0.171286732,0.173028737,1065600,0.0,0,0.16849969339999998,0.17143187605000001,0.16803749382,0.14756765637500002,0.024055295436101964,0.020080188068403403,0.016778721559991473,-0.0672268907563025
1969-01-06,0.173028734,0.174189929,0.171867326,0.173609331,883200,0.0,0,0.1696610004,0.1714028493,0.16825060962,0.14788790248,0.0033554773043278363,0.02000423345625311,0.013378330453908646,-0.1711711711711712
1969-01-07,0.173028783,0.173028783,0.166061184,0.171286777,1545600,0.0,0,0.1705900282,0.17118511949999998,0.16845169989999997,0.148200044295,-0.013378048211014626,0.020118324522802163,0.04067797364182987,0.75
1969-01-08,0.171286541,0.172157437,0.170125347,0.170705944,1382400,0.0,0,0.17151900820000002,0.17060448305,0.1686124873,0.1485127886,-0.003390997309734023,0.017892541162407287,0.011904037741064168,-0.10559006211180122
1969-01-09,0.170705944,0.170705944,0.168383344,0.170705944,921600,0.0,0,0.1718673466,0.1703722246,0.16872163324,0.14882413007,0.0,0.015875573649560677,0.013605853115460398,-0.33333333333333337
1969-01-10,0.170705944,0.170705944,0.168093045,0.170705944,940800,0.0,0,0.17140278800000003,0.1701689966,0.1688881558,0.14913603584500001,0.0,0.01586990348909555,0.015306432446195324,0.02083333333333326
1969-01-13,0.170415699,0.170415699,0.1648996,0.167222202,3235200,0.0,0,0.1701253622,0.17005286515,0.16895057528,0.149438985245,-0.020407854104951495,0.015084377495502867,0.032986642527288314,2.438775510204082
1969-01-14,0.167222229,0.170125428,0.166061034,0.169544831,844800,0.0,0,0.169776973,0.16982061340000001,0.1689446929,0.14974790621,0.013889477427166064,0.014031373555419786,0.023972385215329853,-0.7388724035608308
1969-01-15,0.169544849,0.170125447,0.168093143,0.168964252,652800,0.0,0,0.1694286346,0.16963191105,0.16897309988,0.150039819325,-0.0034243391354112918,0.013943739673463814,0.012028011700368504,-0.2272727272727273
1969-01-16,0.168964258,0.169544855,0.167222253,0.169254556,1056000,0.0,0,0.16913835700000002,0.16947222945,0.16900731294,0.15033318396,0.0017181385799878157,0.013955866958484268,0.013722537548708627,0.6176470588235294
1969-01-17,0.169254556,0.169544855,0.167512552,0.169254556,1046400,0.0,0,0.1688480794,0.16948674465,0.16903005122,0.150624432965,0.0,0.013190925627128373,0.012007375446956863,-0.009090909090909038
1969-01-20,0.169254556,0.169254556,0.16780285,0.169254556,480000,0.0,0,0.16925455020000002,0.16935610915,0.16908448931999998,0.15091356626500002,0.0,0.012569471966078693,0.008577057151714114,-0.5412844036697247
1969-01-21,0.169254612,0.169254612,0.167222308,0.168093204,1401600,0.0,0,0.1689642248,0.16916740605,0.16912726339999998,0.15118984098,-0.0068615700956374814,0.012643053986032942,0.012090340071095395,1.92
1969-01-22,0.168093094,0.1695448,0.167222199,0.167802796,1200000,0.0,0,0.1687319336,0.16916740605,0.1691757944,0.15147171548,-0.001727660566217759,0.011475604456363463,0.013841253276852475,-0.14383561643835618
1969-01-23,0.167802845,0.168964252,0.167222247,0.168964252,1190400,0.0,0,0.1686738728,0.16934159320000003,0.16920129506000003,0.15175939725999998,0.006921553321435736,0.01108422949153708,0.010309902712438953,-0.008000000000000007
1969-01-24,0.168964349,0.168964349,0.167802941,0.168383539,1161600,0.0,0,0.1684996694,0.16931255755,0.1692845708,0.152049817055,-0.0034368985932007323,0.010070443583680396,0.006897396306654433,-0.024193548387096753
1969-01-27,0.168383539,0.169544947,0.167512642,0.168383539,796800,0.0,0,0.16832546599999998,0.16934159470000001,0.16935627875999998,0.15233741651,0.0,0.009944464732121355,0.012069499263820628,-0.31404958677685946
1969-01-28,0.168093206,0.168093206,0.164319109,0.164899707,499200,0.0,0,0.1676867666,0.16925449815,0.16939300625999998,0.152586439575,-0.020689860901426882,0.010895939788643597,0.022887226840251473,-0.37349397590361444
1969-01-29,0.164899675,0.165770784,0.164319078,0.165770784,1257600,0.0,0,0.16728036419999998,0.16923998515,0.16945872158,0.15283276594,0.0052824654200265275,0.010944485095650405,0.00875730912873041,1.5192307692307692
1969-01-30,0.165770934,0.166641831,0.164028928,0.164028928,566400,0.0,0,0.16629329939999998,0.16899321895,0.16951272369999998,0.153068971585,-0.010507617554610937,0.010361186829147969,0.015929525552956122,-0.549618320610687
1969-01-31,0.164028737,0.166641638,0.163738438,0.166641638,883200,0.0,0,0.16594491919999999,0.168673864,0.16960163536,0.15330836813,0.015928348931232517,0.00942627153698775,0.01742181626899288,0.5593220338983051
1969-02-03,0.166641754,0.166932053,0.162577357,0.163157955,1545600,0.0,0,0.16489980240000002,0.1681512952,0.16956883164,0.15351483060999999,-0.020905237381308117,0.010248157217345528,0.02669006239996077,0.75
1969-02-04,0.162287029,0.162287029,0.160254724,0.16141592,1075200,0.0,0,0.164203045,0.16765775235,0.1695243192,0.15370976246,-0.010676984766081477,0.01012190084149896,0.012590486737615546,-0.30434782608695654
1969-02-05,0.161415897,0.162577305,0.160254702,0.160254702,1334400,0.0,0,0.1630998286,0.16713519025,0.16941610608,0.15389888822,-0.0071939496426374205,0.010166944735450661,0.01449319721052557,0.2410714285714286
1969-02-06,0.160545032,0.163738532,0.160545032,0.162867635,806400,0.0,0,0.16286757000000002,0.1667432748,0.16933124098,0.154111656275,0.016304875722148893,0.011044801778065777,0.0196079472757125,-0.39568345323741005
1969-02-07,0.162867656,0.163448254,0.161996759,0.163157955,710400,0.0,0,0.1621708334,0.16636587535,0.16925218228,0.15432376067,0.001782551824983436,0.011071408617461585,0.008896256391543993,-0.11904761904761907
1969-02-11,0.16315796,0.163738558,0.16315796,0.163448259,691200,0.0,0,0.1622288942,0.1661771782,0.16915579740000003,0.154537316585,0.0017792819234589974,0.010230632770154789,0.003552182222999484,-0.027027027027026973
1969-02-12,0.163448254,0.163448254,0.162577357,0.163157955,288000,0.0,0,0.1625773012,0.1658578344,0.16905128572,0.15475506338,-0.0017761217022203013,0.009603834929763348,0.005337753834926294,-0.5833333333333333
1969-02-13,0.16315796,0.164028857,0.162867661,0.163448259,892800,0.0,0,0.16321601260000002,0.16558203475,0.16895258012,0.15495169314,0.0017792819234589974,0.009630078617680012,0.007104364445998799,2.1
1969-02-14,0.163448233,0.163738532,0.162577337,0.162867635,806400,0.0,0,0.16321601260000002,0.1652626887,0.1687725875,0.15513272645,-0.0035523412947457977,0.009606180317019384,0.007129685403732937,-0.09677419354838712
1969-02-17,0.163157955,0.16431915,0.163157955,0.163157955,864000,0.0,0,0.16321601260000002,0.16495785864999998,0.16858098062000004,0.15531662198,0.001782551824983436,0.009632749465839197,0.0071169989842052375,0.0714285714285714
1969-02-18,0.163157934,0.163157934,0.162287038,0.162867635,720000,0.0,0,0.1630998878,0.1646385126,0.168354536,0.15550470704,-0.0017793799879385341,0.00962357549058575,0.005347262517810919,-0.16666666666666663
1969-02-19,0.162287029,0.162287029,0.160254724,0.16141592,1334400,0.0,0,0.16275148080000001,0.16430464839999998,0.16807002694,0.155681303015,-0.008913465219778094,0.009690214576297523,0.012590486737615546,0.8533333333333333
1969-02-20,0.161415802,0.161415802,0.157932006,0.158512816,1392000,0.0,0,0.1617643922,0.1638401494,0.1675939098,0.15584761398,-0.0179852396219653,0.010328794074478337,0.021978008390185835,0.043165467625899234
1969-02-24,0.157641746,0.157641746,0.152996754,0.153287053,1392000,0.0,0,0.1598482758,0.16305628945,0.1671526286,0.15596522936499999,-0.032967447881312006,0.012060328846986774,0.030302572259641437,0.0
1969-02-25,0.153287053,0.155029058,0.150964451,0.153287053,2342400,0.0,0,0.15787409540000003,0.16230146515000002,0.16672295958,0.15608848648,0.0,0.012104985641760867,0.02651630989343893,0.6827586206896552
1969-02-26,0.15328705,0.15619025,0.15328705,0.155609652,960000,0.0,0,0.1564224988,0.1616627708,0.166444256,0.15623181873499997,0.015151958071762062,0.012859669193629637,0.01865694038053626,-0.5901639344262295
1969-02-27,0.155609706,0.156770901,0.152706506,0.153577402,1276800,0.0,0,0.15485479519999998,0.16109665555000002,0.16603200671999999,0.156362169175,-0.013059922529741197,0.012440386232228514,0.026464798512479057,0.33000000000000007
1969-02-28,0.15357732,0.15880312,0.15357732,0.15880312,950400,0.0,0,0.154912856,0.16074827235,0.16575330313999997,0.156517237365,0.03402660763853782,0.014918979316716832,0.032907413909751916,-0.2556390977443609
1969-03-03,0.158803155,0.162577251,0.157932047,0.162286952,662400,0.0,0,0.1567128358,0.16066117355,0.16555007842000002,0.15662002788499998,0.021938057640177533,0.015693605721717744,0.02862339789338094,-0.303030303030303
1969-03-04,0.162286884,0.162577182,0.159673984,0.162577182,1008000,0.0,0,0.15857086159999997,0.16045795075,0.16542233702,0.15672853881,0.0017883754449956601,0.015230158966402191,0.017857352208257588,0.5217391304347827
1969-03-05,0.162577256,0.163157853,0.160544953,0.160835251,566400,0.0,0,0.1596159814,0.16034181555,0.16520169672,0.156827628925,-0.010714486366235398,0.014694576674038423,0.016245816658687597,-0.4380952380952381
1969-03-06,0.160835288,0.162577293,0.159674093,0.159674093,1248000,0.0,0,0.1608353196,0.1602547242,0.16495783326,0.15692020157,-0.00721954915219436,0.01458992986776177,0.01818203532867428,1.2033898305084745
1969-03-07,0.159673991,0.160544887,0.155609599,0.160544887,1219200,0.0,0,0.16118367299999997,0.16026923345,0.16481267507999997,0.15701855102,0.005453570980985756,0.014555901754295867,0.03074086065412977,-0.023076923076923106
1969-03-10,0.161023531,0.161023531,0.158106403,0.160148457,758400,0.003438,0,0.160755974,0.16013327454999998,0.16470603403999998,0.15712487847999998,-0.002469278264838226,0.014058910472941956,0.018215148960192547,-0.3779527559055118
1969-03-11,0.160148457,0.161023531,0.158106403,0.160148457,489600,0.0,0,0.160270229,0.15998279965,0.16452971814,0.157226938025,0.0,0.014047670979768091,0.018215148960192547,-0.35443037974683544
